activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1815149,[],CHEMBL908503,Inhibition of Tie2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Nc1ncccc1-c1ccncn1,,,CHEMBL1141380,J. Med. Chem.,2007.0,"{'bei': '14.01', 'le': '0.26', 'lle': '0.44', 'sei': '7.89'}",CHEMBL222067,,CHEMBL222067,6.30,False,http://www.openphacts.org/units/Nanomolar,624612,=,1,True,=,,IC50,nM,,504.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,504.0
,1815150,[],CHEMBL908503,Inhibition of Tie2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncccc1-c1ccncn1,,,CHEMBL1141380,J. Med. Chem.,2007.0,"{'bei': '15.50', 'le': '0.28', 'lle': '1.07', 'sei': '7.41'}",CHEMBL221121,,CHEMBL221121,5.91,False,http://www.openphacts.org/units/Nanomolar,624611,=,1,True,=,,IC50,nM,,1220.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1220.0
,1815151,[],CHEMBL908503,Inhibition of Tie2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2ncnc(-c3cccnc3Nc3cccc(C(=O)Nc4ccc(Oc5ccccc5)cc4)c3)n2)cc(OC)c1OC,,,CHEMBL1141380,J. Med. Chem.,2007.0,"{'bei': '11.02', 'le': '0.20', 'lle': '-0.42', 'sei': '4.99'}",CHEMBL220540,,CHEMBL220540,7.07,False,http://www.openphacts.org/units/Nanomolar,624609,=,1,True,=,,IC50,nM,,85.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,85.0
,1815152,[],CHEMBL908503,Inhibition of Tie2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1NCc1ccncc1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL385178,,CHEMBL385178,,False,http://www.openphacts.org/units/Nanomolar,624608,>=,1,True,>=,,IC50,nM,,25000.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,25000.0
,1815153,[],CHEMBL908503,Inhibition of Tie2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Nc2ncnc(-c3cccnc3Nc3ccccc3)n2)cc(OC)c1OC,,,CHEMBL1141380,J. Med. Chem.,2007.0,"{'bei': '16.65', 'le': '0.31', 'lle': '2.72', 'sei': '6.94'}",CHEMBL218057,,CHEMBL218057,7.17,False,http://www.openphacts.org/units/Nanomolar,624607,=,1,True,=,,IC50,nM,,68.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,68.0
,1815155,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C4CC4)ccc3N(C)CCCN(C)C)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL375793,,CHEMBL375793,7.41,False,http://www.openphacts.org/units/Nanomolar,624641,=,1,True,=,,IC50,nM,,39.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,39.0
,1815156,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL218632,,CHEMBL218632,8.00,False,http://www.openphacts.org/units/Nanomolar,624620,=,1,True,=,,IC50,nM,,10.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10.0
,1815157,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(C)C)ccc3N(C)CCCN(C)C)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL266311,,CHEMBL266311,7.60,False,http://www.openphacts.org/units/Nanomolar,624640,=,1,True,=,,IC50,nM,,25.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,25.0
,1815158,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL373882,,CHEMBL373882,7.21,False,http://www.openphacts.org/units/Nanomolar,624639,=,1,True,=,,IC50,nM,,62.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,62.0
,1815159,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL221087,,CHEMBL221087,6.07,False,http://www.openphacts.org/units/Nanomolar,624638,=,1,True,=,,IC50,nM,,852.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,852.0
,1815160,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL278965,,CHEMBL278965,6.85,False,http://www.openphacts.org/units/Nanomolar,624637,=,1,True,=,,IC50,nM,,140.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,140.0
,1815161,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cc(C)cnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL219218,,CHEMBL219218,6.09,False,http://www.openphacts.org/units/Nanomolar,624636,=,1,True,=,,IC50,nM,,810.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,810.0
,1815162,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL426211,,CHEMBL426211,7.42,False,http://www.openphacts.org/units/Nanomolar,624635,=,1,True,=,,IC50,nM,,38.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,38.0
,1815163,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL218646,,CHEMBL218646,7.34,False,http://www.openphacts.org/units/Nanomolar,624634,=,1,True,=,,IC50,nM,,46.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,46.0
,1815164,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL219583,,CHEMBL219583,6.61,False,http://www.openphacts.org/units/Nanomolar,624633,=,1,True,=,,IC50,nM,,244.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,244.0
,1815165,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)ccc2Cl)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL374997,,CHEMBL374997,6.92,False,http://www.openphacts.org/units/Nanomolar,624630,=,1,True,=,,IC50,nM,,121.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,121.0
,1815166,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)ccc2F)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL374259,,CHEMBL374259,6.98,False,http://www.openphacts.org/units/Nanomolar,624629,=,1,True,=,,IC50,nM,,105.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,105.0
,1815167,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cccc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)c2)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL221119,,CHEMBL221119,6.43,False,http://www.openphacts.org/units/Nanomolar,624628,=,1,True,=,,IC50,nM,,368.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,368.0
,1815168,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1cc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C4CCCCC4)ccc3OC)ccc2C)ccn1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL218040,,CHEMBL218040,6.96,False,http://www.openphacts.org/units/Nanomolar,624625,=,1,True,=,,IC50,nM,,111.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,111.0
,1815169,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncnc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C4CCCCC4)ccc3OC)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL220640,,CHEMBL220640,7.21,False,http://www.openphacts.org/units/Nanomolar,624624,=,1,True,=,,IC50,nM,,61.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,61.0
,1815170,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C4CCCCC4)ccc3OC)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL220550,,CHEMBL220550,7.80,False,http://www.openphacts.org/units/Nanomolar,624623,=,1,True,=,,IC50,nM,,16.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,16.0
,1815171,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCOCC3)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL219158,,CHEMBL219158,6.50,False,http://www.openphacts.org/units/Nanomolar,624622,=,1,True,=,,IC50,nM,,317.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,317.0
,1815206,[],CHEMBL908505,Inhibition of angiopoietin-1-stimulated Tie2 phosphorylation in EA.hy926 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)ccc2C)n1,,,CHEMBL1141380,J. Med. Chem.,2007.0,,CHEMBL218576,,CHEMBL218576,6.33,False,http://www.openphacts.org/units/Nanomolar,624631,=,1,True,=,,IC50,nM,,462.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,462.0
,1815248,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)n1,,,CHEMBL1141381,J. Med. Chem.,2007.0,,CHEMBL218632,,CHEMBL218632,,False,http://www.openphacts.org/units/Nanomolar,624642,<,1,True,<,,IC50,nM,,1.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.0
,1815251,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc(N)nc1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '21.50', 'le': '0.40', 'lle': '4.48', 'sei': '10.54'}",CHEMBL427998,,CHEMBL427998,8.52,False,http://www.openphacts.org/units/Nanomolar,624644,=,1,True,=,,IC50,nM,,3.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,3.0
,1815252,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '21.31', 'le': '0.40', 'lle': '3.54', 'sei': '11.12'}",CHEMBL385937,,CHEMBL385937,9.00,False,http://www.openphacts.org/units/Nanomolar,624643,=,1,True,=,,IC50,nM,,1.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.0
,1815257,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@H]1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '13.37', 'le': '0.25', 'lle': '2.84', 'sei': '7.84'}",CHEMBL220750,,CHEMBL220750,6.85,False,http://www.openphacts.org/units/Nanomolar,624664,=,1,True,=,,IC50,nM,,140.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,140.0
,1815258,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H]1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '12.99', 'le': '0.25', 'lle': '2.65', 'sei': '7.62'}",CHEMBL221544,,CHEMBL221544,6.66,False,http://www.openphacts.org/units/Nanomolar,624663,=,1,True,=,,IC50,nM,,220.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,220.0
,1815259,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(C#Cc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCC[C@H](N)C3)c2)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.82', 'le': '0.30', 'lle': '4.09', 'sei': '7.16'}",CHEMBL374079,,CHEMBL374079,7.89,False,http://www.openphacts.org/units/Nanomolar,624662,=,1,True,=,,IC50,nM,,13.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,13.0
,1815260,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.32', 'le': '0.29', 'lle': '3.79', 'sei': '8.17'}",CHEMBL220532,,CHEMBL220532,7.85,False,http://www.openphacts.org/units/Nanomolar,624661,=,1,True,=,,IC50,nM,,14.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,14.0
,1815261,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.77', 'le': '0.30', 'lle': '3.90', 'sei': '9.50'}",CHEMBL386637,,CHEMBL386637,8.30,False,http://www.openphacts.org/units/Nanomolar,624660,=,1,True,=,,IC50,nM,,5.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,5.0
,1815262,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '13.97', 'le': '0.26', 'lle': '2.96', 'sei': '8.42'}",CHEMBL218110,,CHEMBL218110,7.36,False,http://www.openphacts.org/units/Nanomolar,624659,=,1,True,=,,IC50,nM,,44.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,44.0
,1815263,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)CC1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '11.79', 'le': '0.22', 'lle': '1.81', 'sei': '7.10'}",CHEMBL221193,,CHEMBL221193,6.21,False,http://www.openphacts.org/units/Nanomolar,624658,=,1,True,=,,IC50,nM,,620.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,620.0
,1815264,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)CC1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.82', 'le': '0.30', 'lle': '4.27', 'sei': '9.03'}",CHEMBL376475,,CHEMBL376475,7.89,False,http://www.openphacts.org/units/Nanomolar,624657,=,1,True,=,,IC50,nM,,13.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,13.0
,1815265,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCN(C)c1ccc(C(F)(F)F)cc1NC(=O)c1cc(C#Cc2cnc(N)nc2)ccc1F,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.74', 'le': '0.30', 'lle': '3.84', 'sei': '9.27'}",CHEMBL373621,,CHEMBL373621,8.10,False,http://www.openphacts.org/units/Nanomolar,624656,=,1,True,=,,IC50,nM,,8.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,8.0
,1815266,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C#Cc2cnc(N)nc2)cc1C(=O)Nc1cc(C(F)(F)F)ccc1N1CCCCC1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.49', 'le': '0.29', 'lle': '2.95', 'sei': '8.22'}",CHEMBL375617,,CHEMBL375617,7.68,False,http://www.openphacts.org/units/Nanomolar,624655,=,1,True,=,,IC50,nM,,21.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,21.0
,1815267,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(C#Cc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)c2)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '16.07', 'le': '0.30', 'lle': '2.91', 'sei': '9.23'}",CHEMBL374985,,CHEMBL374985,7.77,False,http://www.openphacts.org/units/Nanomolar,624654,=,1,True,=,,IC50,nM,,17.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,17.0
,1815268,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(C#Cc2cccc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCCCC3)c2)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.47', 'le': '0.29', 'lle': '2.48', 'sei': '8.56'}",CHEMBL220482,,CHEMBL220482,7.20,False,http://www.openphacts.org/units/Nanomolar,624653,=,1,True,=,,IC50,nM,,63.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,63.0
,1815269,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCCCC2)cc1C#Cc1cnc(N)nc1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '15.69', 'le': '0.29', 'lle': '2.49', 'sei': '8.94'}",CHEMBL219103,,CHEMBL219103,7.52,False,http://www.openphacts.org/units/Nanomolar,624652,=,1,True,=,,IC50,nM,,30.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,30.0
,1815270,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(C#Cc2ccc(F)c(C(=O)Nc3cccc(C(F)(F)F)c3)c2)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '18.30', 'le': '0.35', 'lle': '3.46', 'sei': '9.06'}",CHEMBL218631,,CHEMBL218631,7.33,False,http://www.openphacts.org/units/Nanomolar,624651,=,1,True,=,,IC50,nM,,47.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,47.0
,1815271,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(C#Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '20.81', 'le': '0.39', 'lle': '4.23', 'sei': '9.84'}",CHEMBL375819,,CHEMBL375819,7.96,False,http://www.openphacts.org/units/Nanomolar,624650,=,1,True,=,,IC50,nM,,11.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,11.0
,1815272,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccc2n1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '16.39', 'le': '0.30', 'lle': '1.46', 'sei': '12.88'}",CHEMBL221019,,CHEMBL221019,7.07,False,http://www.openphacts.org/units/Nanomolar,624649,=,1,True,=,,IC50,nM,,85.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,85.0
,1815273,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2ccccc2c1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '18.59', 'le': '0.34', 'lle': '1.79', 'sei': '19.05'}",CHEMBL219584,,CHEMBL219584,8.00,False,http://www.openphacts.org/units/Nanomolar,624648,=,1,True,=,,IC50,nM,,10.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,10.0
,1815274,[],CHEMBL910166,Inhibition of TIE2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(C#Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1,,,CHEMBL1141381,J. Med. Chem.,2007.0,"{'bei': '14.19', 'le': '0.26', 'lle': '1.79', 'sei': '8.73'}",CHEMBL450024,,CHEMBL450024,6.21,False,http://www.openphacts.org/units/Nanomolar,624647,=,1,True,=,,IC50,nM,,623.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,623.0
